"state","month","yrmo","avgt"
"Louisiana"," January","201001",45.6
"Louisiana"," January","201101",46.9
"Louisiana"," January","201201",55.2
"Louisiana"," January","201301",52.5
"Louisiana"," January","201401",43.4
"Louisiana"," January","201501",47.2
"Louisiana"," January","201601",48.9
"Louisiana"," February","200102",56.6
"Louisiana"," February","200202",49.3
"Louisiana"," February","200302",50.7
"Louisiana"," February","200402",49.1
"Louisiana"," February","200502",55.3
"Louisiana"," February","200602",50.9
"Louisiana"," February","200702",50.6
"Louisiana"," February","200802",55.2
"Louisiana"," February","200902",55.6
"Louisiana"," February","201002",44.8
"Louisiana"," February","201102",52.5
"Louisiana"," February","201202",56.1
"Louisiana"," February","201302",54.3
"Louisiana"," February","201402",50.2
"Louisiana"," February","201502",47.5
"Louisiana"," February","201602",55.2
"Louisiana"," March","200103",55.3
"Louisiana"," March","200203",58.1
"Louisiana"," March","200303",58.6
"Louisiana"," March","200403",63.2
"Louisiana"," March","200503",57.8
"Louisiana"," March","200603",61.8
"Louisiana"," March","200703",63.4
"Louisiana"," March","200803",60
"Louisiana"," March","200903",60.4
"Louisiana"," March","201003",55.1
"Louisiana"," March","201103",62
"Louisiana"," March","201203",67.4
"Louisiana"," March","201303",55.3
"Louisiana"," March","201403",55
"Louisiana"," March","201503",60.5
"Louisiana"," March","201603",63.7
"Louisiana"," April","200104",69.9
"Louisiana"," April","200204",69.6
"Louisiana"," April","200304",66.7
"Louisiana"," April","200404",65.9
"Louisiana"," April","200504",65.6
"Louisiana"," April","200604",71
"Louisiana"," April","200704",63.9
"Louisiana"," April","200804",66.5
"Louisiana"," April","200904",65.5
"Louisiana"," April","201004",67.6
"Louisiana"," April","201104",70.5
"Louisiana"," April","201204",69.4
"Louisiana"," April","201304",64.6
"Louisiana"," April","201404",65.5
"Louisiana"," April","201504",69.9
"Louisiana"," April","201604",68.2
"Louisiana"," May","200105",74.3
"Louisiana"," May","200205",73.9
"Louisiana"," May","200305",76.4
"Louisiana"," May","200405",73.9
"Louisiana"," May","200505",72.6
"Louisiana"," May","200605",74.2
"Louisiana"," May","200705",73.9
"Louisiana"," May","200805",73.9
"Louisiana"," May","200905",74.3
"Louisiana"," May","201005",77.3
"Louisiana"," May","201105",73.7
"Louisiana"," May","201205",76.3
"Louisiana"," May","201305",71.7
"Louisiana"," May","201405",71.9
"Louisiana"," May","201505",74.8
"Louisiana"," May","201605",73.2
"Louisiana"," June","200106",78.3
"Louisiana"," June","200206",79
"Louisiana"," June","200306",79.6
"Louisiana"," June","200406",79.2
"Louisiana"," June","200506",80.2
"Louisiana"," June","200606",80.1
"Louisiana"," June","200706",80.1
"Louisiana"," June","200806",81.2
"Louisiana"," June","200906",81.6
"Louisiana"," June","201006",83.5
"Louisiana"," June","201106",83.8
"Louisiana"," June","201206",80.7
"Louisiana"," June","201306",80.9
"Louisiana"," June","201406",79.8
"Louisiana"," June","201506",80.5
"Louisiana"," June","201606",80.9
"Louisiana"," July","200107",82.4
"Louisiana"," July","200207",82.3
"Louisiana"," July","200307",81.3
"Louisiana"," July","200407",81.4
"Louisiana"," July","200507",82.5
"Louisiana"," July","200607",82.2
"Louisiana"," July","200707",80.2
"Louisiana"," July","200807",82.9
"Louisiana"," July","200907",82.6
"Louisiana"," July","201007",83.4
"Louisiana"," July","201107",84.1
"Louisiana"," July","201207",82.3
"Louisiana"," July","201307",80.7
"Louisiana"," July","201407",80
"Louisiana"," July","201507",84.2
"Louisiana"," July","201607",83.7
"Louisiana"," August","200108",81.5
"Louisiana"," August","200208",81.6
"Louisiana"," August","200308",82.5
"Louisiana"," August","200408",79.6
"Louisiana"," August","200508",83.5
"Louisiana"," August","200608",83.7
"Louisiana"," August","200708",84.1
"Louisiana"," August","200808",81.1
"Louisiana"," August","200908",81.2
"Louisiana"," August","201008",85
"Louisiana"," August","201108",86.7
"Louisiana"," August","201208",82
"Louisiana"," August","201308",82
"Louisiana"," August","201408",81.3
"Louisiana"," August","201508",82.6
"Louisiana"," August","201608",82.5
"Louisiana"," September","200109",75.4
"Louisiana"," September","200209",78.6
"Louisiana"," September","200309",76
"Louisiana"," September","200409",77.8
"Louisiana"," September","200509",81.3
"Louisiana"," September","200609",75.9
"Louisiana"," September","200709",78.6
"Louisiana"," September","200809",75.4
"Louisiana"," September","200909",77.4
"Louisiana"," September","201009",79.8
"Louisiana"," September","201109",76.1
"Louisiana"," September","201209",77.4
"Louisiana"," September","201309",79.9
"Louisiana"," September","201409",78.1
"Louisiana"," September","201509",78.5
"Louisiana"," September","201609",80.2
"Louisiana"," October","200110",64.4
"Louisiana"," October","200210",69.4
"Louisiana"," October","200310",67.8
"Louisiana"," October","200410",73.9
"Louisiana"," October","200510",67.2
"Louisiana"," October","200610",68
"Louisiana"," October","200710",69.1
"Louisiana"," October","200810",65.9
"Louisiana"," October","200910",66.7
"Louisiana"," October","201010",68.3
"Louisiana"," October","201110",65.5
"Louisiana"," October","201210",65.8
"Louisiana"," October","201310",68.6
"Louisiana"," October","201410",69
"Louisiana"," October","201510",69.7
"Louisiana"," October","201610",71.3
"Louisiana"," November","200111",61.9
"Louisiana"," November","200211",55.7
"Louisiana"," November","200311",61.9
"Louisiana"," November","200411",61.8
"Louisiana"," November","200511",61.1
"Louisiana"," November","200611",58
"Louisiana"," November","200711",59.7
"Louisiana"," November","200811",56.8
"Louisiana"," November","200911",58.3
"Louisiana"," November","201011",59
"Louisiana"," November","201111",59.7
"Louisiana"," November","201211",57
"Louisiana"," November","201311",55
"Louisiana"," November","201411",53.1
"Louisiana"," November","201511",62.7
"Louisiana"," November","201611",62.3
"Louisiana"," December","200112",54.4
"Louisiana"," December","200212",50.8
"Louisiana"," December","200312",49.4
"Louisiana"," December","200412",49.7
"Louisiana"," December","200512",49.2
"Louisiana"," December","200612",52.1
"Louisiana"," December","200712",55.5
"Louisiana"," December","200812",52.5
"Louisiana"," December","200912",48.1
"Louisiana"," December","201012",48.1
"Louisiana"," December","201112",51.3
"Louisiana"," December","201212",55
"Louisiana"," December","201312",49.6
"Louisiana"," December","201412",53.7
"Louisiana"," December","201512",59.1
"Louisiana"," December","201612",54.6
"Maine"," January","200101",14
"Maine"," January","200201",21
"Maine"," January","200301",9.2
"Maine"," January","200401",6.4
"Maine"," January","200501",11.5
"Maine"," January","200601",22.6
"Maine"," January","200701",17.3
"Maine"," January","200801",18.6
"Maine"," January","200901",7.9
"Maine"," January","201001",20.3
"Maine"," January","201101",15.9
"Maine"," January","201201",18.2
"Maine"," January","201301",15.9
"Maine"," January","201401",14.2
"Maine"," January","201501",11.7
"Maine"," January","201601",20.1
"Maine"," February","200102",16
"Maine"," February","200202",20.4
"Maine"," February","200302",12.2
"Maine"," February","200402",18.1
"Maine"," February","200502",19.6
"Maine"," February","200602",19
"Maine"," February","200702",11.6
"Maine"," February","200802",18.5
"Maine"," February","200902",18.9
"Maine"," February","201002",24.6
"Maine"," February","201102",16.2
"Maine"," February","201202",21.4
"Maine"," February","201302",20.1
"Maine"," February","201402",15.7
"Maine"," February","201502",5.2
"Maine"," February","201602",21.9
"Maine"," March","200103",24.2
"Maine"," March","200203",26.9
"Maine"," March","200303",24.2
"Maine"," March","200403",28.7
"Maine"," March","200503",25.1
"Maine"," March","200603",29
"Maine"," March","200703",25.8
"Maine"," March","200803",23.1
"Maine"," March","200903",26.2
"Maine"," March","201003",34.6
"Maine"," March","201103",26.8
"Maine"," March","201203",34.3
"Maine"," March","201303",30.3
"Maine"," March","201403",18.1
"Maine"," March","201503",21.6
"Maine"," March","201603",29.2
"Maine"," April","200104",38.1
"Maine"," April","200204",39.9
"Maine"," April","200304",35.7
"Maine"," April","200404",39.6
"Maine"," April","200504",41.1
"Maine"," April","200604",42.3
"Maine"," April","200704",37
"Maine"," April","200804",41.5
"Maine"," April","200904",41.9
"Maine"," April","201004",44.9
"Maine"," April","201104",39
"Maine"," April","201204",42.2
"Maine"," April","201304",39.1
"Maine"," April","201404",38.7
"Maine"," April","201504",37.8
"Maine"," April","201604",37.4
"Maine"," May","200105",54.4
"Maine"," May","200205",48.9
"Maine"," May","200305",49.6
"Maine"," May","200405",51.9
"Maine"," May","200505",47.3
"Maine"," May","200605",53.2
"Maine"," May","200705",51.2
"Maine"," May","200805",50
"Maine"," May","200905",51.1
"Maine"," May","201005",54.6
"Maine"," May","201105",51.9
"Maine"," May","201205",53.8
"Maine"," May","201305",52.3
"Maine"," May","201405",51.7
"Maine"," May","201505",55.7
"Maine"," May","201605",52.8
"Maine"," June","200106",63.1
"Maine"," June","200206",58.3
"Maine"," June","200306",61.2
"Maine"," June","200406",57.5
"Maine"," June","200506",63.3
"Maine"," June","200606",63.3
"Maine"," June","200706",61.1
"Maine"," June","200806",61.2
"Maine"," June","200906",58.7
"Maine"," June","201006",60.8
"Maine"," June","201106",60.2
"Maine"," June","201206",60.2
"Maine"," June","201306",60.8
"Maine"," June","201406",61.6
"Maine"," June","201506",57.5
"Maine"," June","201606",60.4
"Maine"," July","200107",64.2
"Maine"," July","200207",65.6
"Maine"," July","200307",65.9
"Maine"," July","200407",64.6
"Maine"," July","200507",66.6
"Maine"," July","200607",68.9
"Maine"," July","200707",64.6
"Maine"," July","200807",67.7
"Maine"," July","200907",63
"Maine"," July","201007",69.2
"Maine"," July","201107",67.6
"Maine"," July","201207",67.6
"Maine"," July","201307",68.3
"Maine"," July","201407",67.2
"Maine"," July","201507",64.8
"Maine"," July","201607",66.9
"Maine"," August","200108",67.1
"Maine"," August","200208",66.7
"Maine"," August","200308",66
"Maine"," August","200408",64.6
"Maine"," August","200508",65.5
"Maine"," August","200608",61.7
"Maine"," August","200708",63.5
"Maine"," August","200808",63.1
"Maine"," August","200908",66.1
"Maine"," August","201008",65.3
"Maine"," August","201108",64.9
"Maine"," August","201208",67.4
"Maine"," August","201308",63.7
"Maine"," August","201408",64.4
"Maine"," August","201508",67.2
"Maine"," August","201608",66.6
"Maine"," September","200109",57.7
"Maine"," September","200209",59.3
"Maine"," September","200309",58.4
"Maine"," September","200409",56.2
"Maine"," September","200509",58.5
"Maine"," September","200609",56.1
"Maine"," September","200709",57.2
"Maine"," September","200809",56.2
"Maine"," September","200909",54.9
"Maine"," September","201009",58.3
"Maine"," September","201109",59
"Maine"," September","201209",55.9
"Maine"," September","201309",56.7
"Maine"," September","201409",56.4
"Maine"," September","201509",61.8
"Maine"," September","201609",59.1
"Maine"," October","200110",47.1
"Maine"," October","200210",41.7
"Maine"," October","200310",44.6
"Maine"," October","200410",45.5
"Maine"," October","200510",47.2
"Maine"," October","200610",44.9
"Maine"," October","200710",49.6
"Maine"," October","200810",44.2
"Maine"," October","200910",41.3
"Maine"," October","201010",45.2
"Maine"," October","201110",47.6
"Maine"," October","201210",48.2
"Maine"," October","201310",47.3
"Maine"," October","201410",48.5
"Maine"," October","201510",43.2
"Maine"," October","201610",46.9
"Maine"," November","200111",37.4
"Maine"," November","200211",30.7
"Maine"," November","200311",35.4
"Maine"," November","200411",33.2
"Maine"," November","200511",35.3
"Maine"," November","200611",38.9
"Maine"," November","200711",31.7
"Maine"," November","200811",35
"Maine"," November","200911",38.5
"Maine"," November","201011",34.5
"Maine"," November","201111",38.8
"Maine"," November","201211",32.7
"Maine"," November","201311",32.3
"Maine"," November","201411",31.8
"Maine"," November","201511",37
"Maine"," November","201611",37.3
"Maine"," December","200112",28.7
"Maine"," December","200212",21.1
"Maine"," December","200312",23.1
"Maine"," December","200412",19.1
"Maine"," December","200512",21.3
"Maine"," December","200612",27.8
"Maine"," December","200712",18.1
"Maine"," December","200812",20.3
"Maine"," December","200912",21.9
"Maine"," December","201012",23.4
"Maine"," December","201112",26
"Maine"," December","201212",24.4
"Maine"," December","201312",17
"Maine"," December","201412",26
"Maine"," December","201512",31.2
"Maine"," December","201612",20.5
"Maryland"," January","200101",32.2
"Maryland"," January","200201",39
"Maryland"," January","200301",28.6
"Maryland"," January","200401",28.1
"Maryland"," January","200501",33.9
"Maryland"," January","200601",41.1
"Maryland"," January","200701",38.5
"Maryland"," January","200801",35.7
"Maryland"," January","200901",29.3
"Maryland"," January","201001",32.2
"Maryland"," January","201101",29.6
"Maryland"," January","201201",37.5
"Maryland"," January","201301",36.3
"Maryland"," January","201401",27.8
"Maryland"," January","201501",30.7
"Maryland"," January","201601",32.1
"Maryland"," February","200102",38.1
"Maryland"," February","200202",39.9
"Maryland"," February","200302",31
"Maryland"," February","200402",34.5
"Maryland"," February","200502",36.6
"Maryland"," February","200602",36.1
"Maryland"," February","200702",28.3
"Maryland"," February","200802",37.2
"Maryland"," February","200902",37.2
"Maryland"," February","201002",30.8
"Maryland"," February","201102",37.6
"Maryland"," February","201202",40.5
"Maryland"," February","201302",34.5
"Maryland"," February","201402",32.8
"Maryland"," February","201502",25.3
"Maryland"," February","201602",36.9
"Maryland"," March","200103",40.4
"Maryland"," March","200203",45.4
"Maryland"," March","200303",44.4
"Maryland"," March","200403",45.6
"Maryland"," March","200503",39.7
"Maryland"," March","200603",44.3
"Maryland"," March","200703",44.9
"Maryland"," March","200803",44.8
"Maryland"," March","200903",43.1
"Maryland"," March","201003",47.5
"Maryland"," March","201103",43.7
"Maryland"," March","201203",52.7
"Maryland"," March","201303",39.7
"Maryland"," March","201403",38.2
"Maryland"," March","201503",39.4
"Maryland"," March","201603",49.4
"Maryland"," April","200104",54.5
"Maryland"," April","200204",56.6
"Maryland"," April","200304",52.6
"Maryland"," April","200404",54.3
"Maryland"," April","200504",54.7
"Maryland"," April","200604",56.4
"Maryland"," April","200704",51.1
"Maryland"," April","200804",55.7
"Maryland"," April","200904",54.8
"Maryland"," April","201004",57.5
"Maryland"," April","201104",56.7
"Maryland"," April","201204",54.2
"Maryland"," April","201304",54.4
"Maryland"," April","201404",52.7
"Maryland"," April","201504",54.1
"Maryland"," April","201604",53
"Maryland"," May","200105",62.6
"Maryland"," May","200205",62.1
"Maryland"," May","200305",59.8
"Maryland"," May","200405",69.3
"Maryland"," May","200505",58.7
"Maryland"," May","200605",62.1
"Maryland"," May","200705",64.6
"Maryland"," May","200805",60.4
"Maryland"," May","200905",63.4
"Maryland"," May","201005",65.7
"Maryland"," May","201105",65.8
"Maryland"," May","201205",67.7
"Maryland"," May","201305",62.8
"Maryland"," May","201405",64.2
"Maryland"," May","201505",67.6
"Maryland"," May","201605",60.9
"Maryland"," June","200106",72.4
"Maryland"," June","200206",73
"Maryland"," June","200306",69.5
"Maryland"," June","200406",70.8
"Maryland"," June","200506",72.8
"Maryland"," June","200606",71.6
"Maryland"," June","200706",72.6
"Maryland"," June","200806",74.3
"Maryland"," June","200906",71
